LAMMPS data file via write_data, version 22 Jul 2025, timestep = 85001, units = metal

4000 atoms
1 atom types

0 45.199999999999996 xlo xhi
0 45.199999999999996 ylo yhi
0 45.199999999999996 zlo zhi

Masses

1 69.723

Atoms # atomic

3076 1 2.6315228968209814 4.548980284225479 4.521568345376015 1 1 0
905 1 1.0233093366118173 4.169921867054033 2.06708614099914 0 0 1
449 1 5.321920371669737 1.6165702924232144 5.907073425643429 0 0 0
2262 1 21.83886089684237 22.427017460831884 4.922423535684046 0 0 0
3994 1 0.9313521655983131 2.393901526268558 4.7230343110981785 1 1 1
401 1 2.906490391860816 3.1113767934234713 6.944488599709642 0 0 0
305 1 0.649035270888211 0.761650862513026 0.9028029453708494 0 0 0
965 1 3.7410734641022283 4.697315975520268 1.6781150771156061 0 0 1
3919 1 0.05312105218699693 21.54952693471627 2.2980114090558077 1 0 1
1170 1 2.5232748474414306 0.5012069805907614 6.167106723914884 0 1 0
1194 1 2.899355111944349 1.9535464755439869 1.9693548601998063 0 1 0
79 1 0.34066763994071675 4.49626142153145 6.828023738874652 0 0 0
370 1 4.729984114934545 2.7984670164883405 3.7041131733585573 0 0 0
153 1 4.676929651754116 5.111951292781408 6.429112548519958 0 0 0
955 1 7.338637099584299 3.60730404780159 5.582107017024234 0 0 1
102 1 6.673762428837421 3.602378931930793 2.0663627966953637 0 0 0
1892 1 10.986630483054345 3.5556209401588643 5.201237068639199 0 1 1
1165 1 10.312032233509575 1.4377003370012413 6.777490687866785 0 1 0
11 1 9.443446590054037 4.395748599872577 3.242104992027461 0 0 0
1996 1 10.144061675031185 1.4446558869802664 1.6154608228392897 0 1 1
2320 1 6.2249074344185065 0.2762649491550839 0.7566632049232324 1 0 0
52 1 7.809448724651278 0.661553886829747 6.231609668504563 0 0 0
58 1 8.964777520217451 4.37984311493015 0.527086718296878 0 0 0
825 1 6.029170983142275 5.214973872028301 3.9811998256582775 0 0 1
896 1 9.247086858329967 1.8395916019141032 4.161434832511571 0 0 1
13 1 6.984060238735832 1.5421822324496812 3.4380138356650876 0 0 0
59 1 14.415465769318846 3.974291901529905 4.354475799108041 0 0 0
2141 1 12.160048647118021 3.74957636558369 2.6047009990553383 0 0 0
1992 1 14.349373256798884 1.2870445567174151 2.533823471172415 0 1 1
1191 1 12.971194001481244 2.870262361654035 6.888766444461109 0 1 0
1221 1 12.469901197985596 5.596831114622253 5.792666560293307 0 1 0
1791 1 14.386062118561798 1.1464322032622645 5.29311496747728 0 1 1
976 1 15.175686217330243 4.369198346676803 7.127148847067922 0 0 1
2152 1 14.772392212633752 4.72641656262748 1.0172352795395174 0 0 0
975 1 17.127512737759904 1.0048935101928054 5.424952314622308 0 0 1
277 1 17.16427821247049 3.4192313979500883 4.132985510160996 0 0 0
33 1 11.905122344006402 0.7146848349021802 4.134782571255954 0 0 0
854 1 17.461305124065674 1.7560142658172782 1.7960422119163537 0 0 1
2157 1 17.46716479414586 5.0491875463037905 1.9486060445328404 0 0 0
469 1 19.610953625367827 2.581226784548859 5.04028022888483 0 0 0
246 1 18.181405571857184 4.830480881380461 6.2689244398529835 0 0 0
2151 1 20.463544359154778 4.797733973720436 3.8936747025218197 0 0 0
219 1 20.873169260810542 2.956310536220233 2.023563642316569 0 0 0
931 1 19.665926675112818 5.640252395142171 0.4407507820689877 0 0 1
951 1 20.945626777150274 4.759245636539848 6.728547157634702 0 0 1
2822 1 21.754367593328066 2.0455796894432487 6.626733937582104 0 0 1
2027 1 19.38843887206057 0.3419430588179173 3.362238298321899 0 0 0
233 1 19.057985871016243 0.4939077854061026 7.397747813778972 0 0 0
7 1 3.397461342420474 7.086562383716256 4.712304398156202 0 0 0
2119 1 1.8079814591561272 6.796785673129139 2.6671376246083582 1 0 0
714 1 5.328637441799164 7.417469779777116 2.913291324750395 0 0 1
2103 1 1.6742929898701857 9.244910941494254 0.8024730815983879 1 0 0
121 1 2.9293446014934337 9.61532284906173 6.177796055235474 0 0 0
81 1 4.860029996763564 9.296921519764686 4.032872280886843 0 0 0
1965 1 1.236300519334045 9.347221561218023 4.018575070957696 0 1 1
1181 1 5.376496094334342 8.018523128662723 6.566518610186839 0 1 0
2257 1 4.9636931477763655 9.113109538982933 0.7863535769117487 1 0 0
1266 1 1.5854836326282429 7.13286260063138 6.925065133793045 0 1 0
728 1 3.0760539967576057 7.628117274993866 0.7157116534829314 0 0 1
184 1 3.2857330732159826 11.182757071658282 2.9520433084843196 0 0 0
190 1 21.04814484239711 17.976867858427816 10.630455763832508 0 0 0
51 1 5.217283949815051 10.608648897208605 7.525709501137696 0 0 0
1972 1 9.5754006325182 6.003135762390695 5.461215759434625 0 1 1
448 1 7.267476186443059 6.0693422113206035 6.841851822444962 0 0 0
131 1 9.461989646984978 6.922561358868859 2.2123088030629514 0 0 0
2958 1 7.628958009420907 9.242017968885175 1.4875974026928567 1 0 1
920 1 8.787035998152527 8.188219357582488 7.198881484637032 0 0 1
182 1 7.485244166974779 7.8229772389039995 4.040824899169321 0 0 0
395 1 9.527153478456524 9.763401947010644 5.134889869329061 0 0 0
928 1 10.079131326041624 9.403151576349567 2.492363291141117 0 0 1
1207 1 6.937569602592174 10.502113897790935 5.386063838707512 0 0 0
871 1 11.333948526740373 7.50614197260065 4.348711512980929 0 0 1
1187 1 11.576406419286853 5.777200096925375 0.6585857065777425 0 1 0
1095 1 11.4531563743392 8.898561699242313 6.889441130107598 0 1 0
252 1 8.761630324305791 11.58398476918444 2.770399136670086 0 0 0
1172 1 12.607312739620111 0.0978915743419704 7.401252181909125 0 1 0
2967 1 22.258615064533497 11.027004575969258 0.22038288294842195 0 0 1
3162 1 16.32989926372548 6.118672349637991 4.386838371135821 0 1 0
2208 1 12.862905433190678 8.584592457069045 1.9419574727518185 0 0 0
245 1 13.439493934635118 6.1988863075909375 3.1457811939292064 0 0 0
1300 1 13.995406408975292 7.8701711117585305 5.42563021197486 0 1 0
966 1 12.884860773558664 10.587316051846148 5.287260460701109 0 0 1
2124 1 16.253834015021962 6.87516512948208 6.902414290317288 0 0 0
2947 1 14.847718570900735 9.65409197838455 3.602899609021523 0 0 1
